seconds,mac,humidity,inside_temp,outside_temp,input_volt,output_volt,battery_back,water_leakage,water_logging
2515,00:11:22:33:44:04,49.5,2413,31.59,1.02,1.01,10.73,1,0
2516,00:11:22:33:44:06,49.5,2414,31.66,1.02,1.01,10.69,1,0
2517,00:11:22:33:44:07,49.5,2415,31.74,1.02,1.01,10.69,1,0
2518,00:11:22:33:44:02,49.5,2416,31.69,1.02,1.01,10.69,1,0
2519,00:11:22:33:44:06,49.5,2417,31.57,1.02,1.01,10.72,1,0
2520,00:11:22:33:44:00,49.5,2418,31.69,1.02,1.01,10.72,1,0
2521,00:11:22:33:44:07,49.5,2419,31.69,1.02,1.01,10.72,1,0
2522,00:11:22:33:44:06,49.5,2420,31.71,1.02,1.01,10.75,1,0
2523,00:11:22:33:44:02,49.5,2421,31.69,1.02,1.01,10.75,1,0
2524,00:11:22:33:44:04,49.6,2422,31.74,1.02,1.01,10.75,1,0
2525,00:11:22:33:44:01,49.5,2423,31.71,1.02,1.01,10.72,1,0
2527,00:11:22:33:44:08,49.6,2424,31.76,1.02,1.01,10.73,1,0
2528,00:11:22:33:44:08,49.6,2425,31.95,1.02,1.01,10.73,1,0
2529,00:11:22:33:44:01,49.6,2426,31.88,1.02,1.01,10.73,1,0
2530,00:11:22:33:44:05,49.6,2427,31.9,1.02,1.01,10.69,1,0
2531,00:11:22:33:44:07,49.6,2428,31.83,1.02,1.01,10.66,1,0
2532,00:11:22:33:44:07,49.6,2429,31.9,1.02,1.01,10.63,1,0
2533,00:11:22:33:44:05,49.6,2430,31.81,1.02,1.01,10.65,1,0
2534,00:11:22:33:44:02,49.6,2431,31.81,1.02,1.01,10.68,1,0
2535,00:11:22:33:44:04,49.6,2432,31.78,1.02,1.01,10.7,1,0
2536,00:11:22:33:44:03,49.6,2433,31.78,1.02,1.01,10.66,1,0
2537,00:11:22:33:44:09,49.6,2434,31.81,1.02,1.01,10.69,1,0
2538,00:11:22:33:44:09,49.6,2435,31.76,1.02,1.01,10.71,1,0
2539,00:11:22:33:44:06,49.6,2436,31.74,1.02,1.01,10.75,1,0
2540,00:11:22:33:44:03,49.6,2437,31.78,1.02,1.01,10.74,1,0
2541,00:11:22:33:44:03,49.6,2438,31.76,1.02,1.01,10.74,1,0
2542,00:11:22:33:44:03,49.6,2439,31.76,1.02,1.01,10.75,1,0
2543,00:11:22:33:44:01,49.6,2440,31.83,1.02,1.01,10.75,1,0
2544,00:11:22:33:44:02,49.6,2441,31.83,1.02,1.01,10.75,1,0
2546,00:11:22:33:44:07,49.6,2442,31.85,1.02,1.01,10.76,1,0
2547,00:11:22:33:44:04,49.6,2443,31.9,1.02,1.01,10.74,1,0
2548,00:11:22:33:44:09,49.6,2444,31.88,1.02,1.01,10.7,1,0
2549,00:11:22:33:44:08,49.6,2445,31.81,1.02,1.01,10.74,1,0
2550,00:11:22:33:44:01,49.6,2446,31.88,1.02,1.01,10.76,1,0
2551,00:11:22:33:44:00,49.6,2447,31.9,1.02,1.01,10.73,1,0
2552,00:11:22:33:44:03,49.5,2448,31.9,1.02,1.01,10.71,1,0
2553,00:11:22:33:44:04,49.6,2449,31.83,1.02,1.01,10.72,1,0
2554,00:11:22:33:44:08,49.5,2450,31.78,1.02,1.01,10.69,1,0
2555,00:11:22:33:44:06,49.5,2451,31.66,1.02,1.01,10.71,1,0
2556,00:11:22:33:44:03,49.5,2452,31.83,1.02,1.01,10.73,1,0
2557,00:11:22:33:44:04,49.5,2453,31.92,1.02,1.01,10.71,1,0
2558,00:11:22:33:44:08,49.5,2454,31.88,1.02,1.01,10.67,1,0
2559,00:11:22:33:44:08,49.5,2455,31.9,1.02,1.01,10.69,1,0
2560,00:11:22:33:44:00,49.6,2456,31.83,1.02,1.01,10.68,1,0
2561,00:11:22:33:44:03,49.5,2457,31.78,1.02,1.01,10.7,1,0
2562,00:11:22:33:44:01,49.6,2458,31.78,1.02,1.01,10.7,1,0
2563,00:11:22:33:44:04,49.5,2459,31.85,1.02,1.01,10.68,1,0
2565,00:11:22:33:44:09,49.5,2460,31.85,1.02,1.01,10.7,1,0
2566,00:11:22:33:44:06,49.5,2461,31.81,1.02,1.01,10.69,1,0
2567,00:11:22:33:44:00,49.5,2462,31.88,1.02,1.01,10.69,1,0
2568,00:11:22:33:44:06,49.5,2463,31.81,1.02,1.01,10.65,1,0
2569,00:11:22:33:44:08,49.5,2464,31.85,1.02,1.01,10.66,1,0
2570,00:11:22:33:44:04,49.5,2465,31.97,1.02,1.01,10.66,1,0
2571,00:11:22:33:44:01,49.5,2466,31.97,1.02,1.01,10.69,1,0
2572,00:11:22:33:44:07,49.5,2467,31.88,1.02,1.01,10.69,1,0
2573,00:11:22:33:44:00,49.5,2468,31.81,1.02,1.01,10.66,1,0
2574,00:11:22:33:44:00,49.5,2469,31.78,1.02,1.01,10.66,1,0
2575,00:11:22:33:44:05,49.5,2470,31.71,1.02,1.01,10.69,1,0
2576,00:11:22:33:44:06,49.4,2471,31.71,1.02,1.01,10.69,1,0
2577,00:11:22:33:44:06,49.4,2472,31.71,1.02,1.01,10.73,1,0
2578,00:11:22:33:44:04,49.5,2473,31.64,1.02,1.01,10.73,1,0
2579,00:11:22:33:44:06,49.5,2474,31.64,1.02,1.01,10.73,1,0
2580,00:11:22:33:44:00,49.5,2475,31.64,1.02,1.01,10.76,1,0
2581,00:11:22:33:44:01,49.5,2476,31.74,1.02,1.01,10.77,1,0
2582,00:11:22:33:44:00,49.5,2477,31.64,1.02,1.01,10.8,1,0
2583,00:11:22:33:44:05,49.5,2478,31.62,1.02,1.01,10.79,1,0
2585,00:11:22:33:44:04,49.5,2479,31.64,1.02,1.01,10.83,1,0
2586,00:11:22:33:44:05,49.5,2480,31.59,1.02,1.01,10.79,1,0
2587,00:11:22:33:44:09,49.5,2481,31.66,1.02,1.01,10.79,1,0
2588,00:11:22:33:44:08,49.5,2482,31.71,1.02,1.01,10.8,1,0
2589,00:11:22:33:44:04,49.5,2483,31.81,1.02,1.01,10.79,1,0
2590,00:11:22:33:44:07,49.5,2484,31.81,1.02,1.01,10.77,1,0
2591,00:11:22:33:44:07,49.5,2485,32.09,1.02,1.01,10.73,1,0
2592,00:11:22:33:44:07,49.5,2486,32.11,1.02,1.01,10.75,1,0
2593,00:11:22:33:44:04,49.5,2487,32.11,1.02,1.01,10.71,1,0
2594,00:11:22:33:44:05,49.5,2488,32.16,1.02,1.01,10.73,1,0
2595,00:11:22:33:44:01,49.5,2489,32.14,1.02,1.01,10.72,1,0
2596,00:11:22:33:44:07,49.5,2490,32.06,1.02,1.01,10.72,1,0
2597,00:11:22:33:44:01,49.5,2491,31.99,1.02,1.01,10.69,1,0
2598,00:11:22:33:44:02,49.5,2492,31.9,1.02,1.01,10.69,1,0
2599,00:11:22:33:44:06,49.5,2493,31.59,1.02,1.01,10.72,1,0
2600,00:11:22:33:44:06,49.5,2494,31.59,1.02,1.01,10.72,1,0
2601,00:11:22:33:44:08,49.5,2495,31.59,1.02,1.01,10.73,1,0
2602,00:11:22:33:44:09,49.5,2496,31.57,1.02,1.01,10.74,1,0
2604,00:11:22:33:44:04,49.5,2497,31.52,1.02,1.01,10.72,1,0
2605,00:11:22:33:44:08,49.5,2498,31.57,1.02,1.01,10.69,1,0
2606,00:11:22:33:44:06,49.5,2499,31.57,1.02,1.01,10.72,1,0
2607,00:11:22:33:44:03,49.5,2500,31.59,1.02,1.01,10.76,1,0
2608,00:11:22:33:44:06,49.5,2501,31.71,1.02,1.01,10.74,1,0
2609,00:11:22:33:44:08,49.5,2502,31.83,1.02,1.01,10.7,1,0
2610,00:11:22:33:44:05,49.5,2503,31.92,1.02,1.01,10.72,1,0
2611,00:11:22:33:44:07,49.5,2504,31.9,1.02,1.01,10.69,1,0
2612,00:11:22:33:44:09,49.5,2505,31.88,1.02,1.01,10.69,1,0
2613,00:11:22:33:44:05,49.5,2506,31.9,1.02,1.01,10.69,1,0
2614,00:11:22:33:44:08,49.5,2507,31.92,1.02,1.01,10.69,1,0
2615,00:11:22:33:44:06,49.5,2508,31.99,1.02,1.01,10.66,1,0
2616,00:11:22:33:44:01,49.5,2509,32.06,1.02,1.01,10.69,1,0
2617,00:11:22:33:44:01,49.5,2510,32.02,1.02,1.01,10.69,1,0
2618,00:11:22:33:44:04,49.4,2511,31.88,1.02,1.01,10.69,1,0
2619,00:11:22:33:44:05,49.4,2512,31.97,1.02,1.01,10.68,1,1
2620,00:11:22:33:44:03,49.4,2513,32.09,1.02,1.01,10.7,1,1
2621,00:11:22:33:44:07,49.4,2514,31.97,1.02,1.01,10.7,1,1
2623,00:11:22:33:44:09,49.5,2515,32.04,1.02,1.01,10.69,1,1
2624,00:11:22:33:44:08,49.4,2516,31.9,1.02,1.01,10.68,1,1
2625,00:11:22:33:44:09,49.4,2517,31.9,1.02,1.01,10.66,1,1
2626,00:11:22:33:44:05,49.4,2518,31.78,1.02,1.01,10.67,1,1
2627,00:11:22:33:44:04,49.4,2519,31.74,1.02,1.01,10.67,1,1
2628,00:11:22:33:44:05,49.4,2520,31.66,1.02,1.01,10.67,1,1
2629,00:11:22:33:44:07,49.4,2521,31.57,1.02,1.01,10.68,1,1
2630,00:11:22:33:44:05,49.4,2522,31.71,1.02,1.01,10.69,1,1
2631,00:11:22:33:44:02,49.4,2523,31.66,1.02,1.01,10.7,1,1
2632,00:11:22:33:44:03,49.4,2524,31.62,1.02,1.01,10.73,1,1
2633,00:11:22:33:44:02,49.4,2525,31.57,1.02,1.01,10.75,1,1
2634,00:11:22:33:44:06,49.4,2526,31.71,1.02,1.01,10.78,1,1
2635,00:11:22:33:44:03,49.4,2527,31.78,1.02,1.01,10.79,1,1
2636,00:11:22:33:44:04,49.4,2528,31.83,1.02,1.01,10.82,1,1
2637,00:11:22:33:44:07,49.4,2529,31.81,1.02,1.01,10.79,1,1
2638,00:11:22:33:44:02,49.4,2530,31.74,1.02,1.01,10.8,1,1
2639,00:11:22:33:44:03,49.4,2531,31.74,1.02,1.01,10.78,1,1
2640,00:11:22:33:44:02,49.4,2532,31.92,1.02,1.01,10.79,1,1
2641,00:11:22:33:44:02,49.4,2533,31.99,1.02,1.01,10.75,1,1
2643,00:11:22:33:44:06,49.4,2534,31.92,1.02,1.01,10.72,1,1
2644,00:11:22:33:44:05,49.4,2535,31.9,1.02,1.01,10.7,1,1
2645,00:11:22:33:44:01,49.4,2536,31.88,1.02,1.01,10.66,1,1
2646,00:11:22:33:44:01,49.4,2537,31.92,1.02,1.01,10.7,1,0
2647,00:11:22:33:44:04,49.4,2538,32.02,1.02,1.01,10.72,1,0
2648,00:11:22:33:44:06,49.4,2539,32.02,1.02,1.01,10.74,1,0
2649,00:11:22:33:44:09,49.4,2540,31.95,1.02,1.01,10.71,1,0
2650,00:11:22:33:44:07,49.4,2541,31.81,1.02,1.01,10.71,1,0
2651,00:11:22:33:44:02,49.4,2542,31.83,1.02,1.01,10.74,1,0
2652,00:11:22:33:44:02,49.4,2543,31.83,1.02,1.01,10.74,1,0
2653,00:11:22:33:44:03,49.4,2544,31.88,1.02,1.01,10.75,1,0
2654,00:11:22:33:44:03,49.4,2545,31.92,1.02,1.01,10.72,1,0
2655,00:11:22:33:44:03,49.4,2546,31.83,1.02,1.01,10.72,1,0
2656,00:11:22:33:44:01,49.4,2547,31.78,1.02,1.01,10.72,1,0
2657,00:11:22:33:44:00,49.4,2548,31.71,1.02,1.01,10.76,1,0
2658,00:11:22:33:44:08,49.4,2549,31.83,1.02,1.01,10.76,1,0
2659,00:11:22:33:44:06,49.4,2550,31.81,1.02,1.01,10.76,1,0
2660,00:11:22:33:44:01,49.4,2551,31.78,1.02,1.01,10.78,1,0
2662,00:11:22:33:44:04,49.4,2552,31.74,1.02,1.01,10.79,1,0
2663,00:11:22:33:44:08,49.4,2553,31.62,1.02,1.01,10.79,1,0
2664,00:11:22:33:44:05,49.4,2554,31.62,1.02,1.01,10.75,1,0
2665,00:11:22:33:44:05,49.4,2555,31.59,1.02,1.01,10.75,1,0
2666,00:11:22:33:44:09,49.4,2556,31.66,1.02,1.01,10.71,1,0
2667,00:11:22:33:44:08,49.4,2557,31.62,1.02,1.01,10.71,1,0
2668,00:11:22:33:44:01,49.4,2558,31.64,1.02,1.01,10.71,1,0
2669,00:11:22:33:44:05,49.4,2559,31.66,1.02,1.01,10.71,1,0
2670,00:11:22:33:44:07,49.4,2560,31.71,1.02,1.01,10.7,1,0
2671,00:11:22:33:44:01,49.4,2561,31.88,1.02,1.01,10.73,1,0
2672,00:11:22:33:44:02,49.4,2562,31.95,1.02,1.01,10.74,1,0
2673,00:11:22:33:44:01,49.4,2563,32.09,1.02,1.01,10.72,1,0
2674,00:11:22:33:44:02,49.4,2564,32.09,1.02,1.01,10.76,1,0
2675,00:11:22:33:44:07,49.4,2565,32.18,1.02,1.01,10.79,1,0
2676,00:11:22:33:44:05,49.4,2566,32.18,1.02,1.01,10.75,1,0
2677,00:11:22:33:44:07,49.4,2567,32.25,1.02,1.01,10.74,1,0
2678,00:11:22:33:44:04,49.4,2568,32.23,1.02,1.01,10.75,1,0
2679,00:11:22:33:44:04,49.4,2569,32.06,1.02,1.01,10.75,1,0
2681,00:11:22:33:44:07,49.4,2570,32.11,1.02,1.01,10.74,1,0
2682,00:11:22:33:44:07,49.4,2571,32.02,1.02,1.01,10.73,1,0
2683,00:11:22:33:44:00,49.4,2572,32.02,1.02,1.01,10.69,1,0
2684,00:11:22:33:44:08,49.4,2573,31.97,1.02,1.01,10.69,1,0
2685,00:11:22:33:44:07,49.4,2574,31.95,1.02,1.01,10.69,1,0
2686,00:11:22:33:44:05,49.4,2575,31.9,1.02,1.01,10.67,1,0
2687,00:11:22:33:44:04,49.4,2576,31.85,1.02,1.01,10.65,1,0
2688,00:11:22:33:44:07,49.4,2577,32.09,1.02,1.01,10.65,1,0
2689,00:11:22:33:44:08,49.4,2578,31.99,1.02,1.01,10.68,1,0
2690,00:11:22:33:44:05,49.4,2579,31.99,1.02,1.01,10.68,1,0
2691,00:11:22:33:44:09,49.4,2580,31.97,1.02,1.01,10.69,1,0
2692,00:11:22:33:44:09,49.4,2581,32.09,1.02,1.01,10.67,0,0
2693,00:11:22:33:44:00,49.4,2582,32.11,1.02,1.01,10.71,0,0
2694,00:11:22:33:44:00,49.4,2583,31.99,1.02,1.01,10.7,0,0
2695,00:11:22:33:44:01,49.4,2584,32.06,1.02,1.01,10.73,0,0
2696,00:11:22:33:44:07,49.4,2585,31.83,1.02,1.01,10.73,0,0
